question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
91591,56830,2018,Florida,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Scott,Rick Scott,REP,48.2
91595,56831,2018,Nevada,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Rosen,Jacky Rosen,DEM,46.9
91595,56831,2018,Nevada,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Heller,Dean Heller,REP,44.6
91592,56832,2018,Indiana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Donnelly,Joe Donnelly,DEM,41.8
91592,56832,2018,Indiana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Braun,Mike Braun,REP,42.9
91593,56833,2018,Missouri,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,McCaskill,Claire McCaskill,DEM,44.7
91593,56833,2018,Missouri,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/3/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Hawley,Josh Hawley,REP,45.5
91558,56814,2018,Michigan,1250,Trafalgar Group,NA,NA,Trafalgar Group,1817,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/2/18,11/5/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 23:29,NA,https://drive.google.com/file/d/1bC6TCKaGIK_F3UP1w9F0sIaS-RWWtSYE/view,general,Stabenow,Debbie Stabenow,DEM,52.8
91558,56814,2018,Michigan,1250,Trafalgar Group,NA,NA,Trafalgar Group,1817,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/2/18,11/5/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 23:29,NA,https://drive.google.com/file/d/1bC6TCKaGIK_F3UP1w9F0sIaS-RWWtSYE/view,general,James,John James,REP,43.8
91570,56816,2018,Montana,1250,Trafalgar Group,NA,NA,Trafalgar Group,953,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/2/18,11/5/18,NA,FALSE,NA,NA,FALSE,FALSE,11/6/18 01:07,NA,https://drive.google.com/file/d/1DKz3FJ7xb09iQU5S6EsoUPtuTuyKbww3/view,general,Tester,Jon Tester,DEM,50.1
91570,56816,2018,Montana,1250,Trafalgar Group,NA,NA,Trafalgar Group,953,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/2/18,11/5/18,NA,FALSE,NA,NA,FALSE,FALSE,11/6/18 01:07,NA,https://drive.google.com/file/d/1DKz3FJ7xb09iQU5S6EsoUPtuTuyKbww3/view,general,Rosendale,Matt Rosendale,REP,49
91594,56834,2018,Montana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,500,lv,lv,Online,U.S. Senate,0,Class I,11/1/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Tester,Jon Tester,DEM,49.9
91594,56834,2018,Montana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,500,lv,lv,Online,U.S. Senate,0,Class I,11/1/18,11/5/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/6/18 16:48,NA,https://www.alliancenrfpoll.com/,general,Rosendale,Matt Rosendale,REP,42.1
91482,56772,2018,Michigan,317,Mitchell Research & Communications,NA,NA,Mitchell Research & Communications,701,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/4/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 08:46,NA,https://www.realclearpolitics.com/docs/MI_11-18_Mitchell_Poll_Press_Release_11-5-18_.pdf,general,Stabenow,Debbie Stabenow,DEM,53
91482,56772,2018,Michigan,317,Mitchell Research & Communications,NA,NA,Mitchell Research & Communications,701,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/4/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 08:46,NA,https://www.realclearpolitics.com/docs/MI_11-18_Mitchell_Poll_Press_Release_11-5-18_.pdf,general,James,John James,REP,46
91481,56771,2018,Florida,1357,St. Pete Polls,972,Florida Politics,St. Pete Polls,3088,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/3/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 08:46,NA,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_GovSenCFO_November04_UI8E.pdf,general,Nelson,Bill Nelson,DEM,49.9
91481,56771,2018,Florida,1357,St. Pete Polls,972,Florida Politics,St. Pete Polls,3088,lv,lv,Automated Phone,U.S. Senate,0,Class I,11/3/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 08:46,NA,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_GovSenCFO_November04_UI8E.pdf,general,Scott,Rick Scott,REP,46.2
91449,56758,2018,Pennsylvania,1365,Change Research,NA,NA,Change Research,1833,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059298234261094401,general,Casey,Robert P. Casey Jr.,DEM,51
91449,56758,2018,Pennsylvania,1365,Change Research,NA,NA,Change Research,1833,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059298234261094401,general,Barletta,Lou Barletta,REP,44
91449,56758,2018,Pennsylvania,1365,Change Research,NA,NA,Change Research,1833,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059298234261094401,general,Gale,Neal Taylor Gale,GRE,2
91449,56758,2018,Pennsylvania,1365,Change Research,NA,NA,Change Research,1833,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059298234261094401,general,Kerns,Dale R. Kerns,LIB,1
91450,56761,2018,Wyoming,1365,Change Research,NA,NA,Change Research,858,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059302555488935936,general,Trauner,Gary Trauner,DEM,31
91450,56761,2018,Wyoming,1365,Change Research,NA,NA,Change Research,858,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059302555488935936,general,Barrasso,John Barrasso,REP,60
91450,56761,2018,Wyoming,1365,Change Research,NA,NA,Change Research,858,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059302555488935936,general,Porambo,Joseph Porambo,LIB,6
91446,56762,2018,Montana,1365,Change Research,NA,NA,Change Research,879,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059294833053855744,general,Tester,Jon Tester,DEM,46
91446,56762,2018,Montana,1365,Change Research,NA,NA,Change Research,879,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059294833053855744,general,Rosendale,Matt Rosendale,REP,49
91446,56762,2018,Montana,1365,Change Research,NA,NA,Change Research,879,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059294833053855744,general,Breckenridge,Rick Breckenridge,LIB,3
91447,56763,2018,New Jersey,1365,Change Research,NA,NA,Change Research,1006,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059296108386562048,general,Menendez,Robert Menendez,DEM,51
91447,56763,2018,New Jersey,1365,Change Research,NA,NA,Change Research,1006,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 00:09,NA,https://twitter.com/ChangePolls/status/1059296108386562048,general,Hugin,Bob Hugin,REP,41
91520,56793,2018,California,1365,Change Research,NA,NA,Change Research,1108,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 16:18,NA,https://twitter.com/ChangePolls/status/1059542027933691904,general,Feinstein,Dianne Feinstein,DEM,42
91520,56793,2018,California,1365,Change Research,NA,NA,Change Research,1108,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 16:18,NA,https://twitter.com/ChangePolls/status/1059542027933691904,general,de Leon,Kevin de León,DEM,32
91537,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059563908942286853,general,Klobuchar,Amy Klobuchar,DEM,55
91537,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059563908942286853,general,Newberger,Jim Newberger,REP,40
91537,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059563908942286853,general,Schuller,Dennis Schuller,IND,3
91537,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059563908942286853,general,Overby,Paula M. Overby,GRE,2
91538,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:18,NA,https://twitter.com/ChangePolls/status/1059564017641914368,general,Smith,Tina Smith,DEM,51
91538,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:18,NA,https://twitter.com/ChangePolls/status/1059564017641914368,general,Housley,Karin Housley,REP,42
91538,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:18,NA,https://twitter.com/ChangePolls/status/1059564017641914368,general,Wellington,Sarah Wellington,IND,3
91538,56797,2018,Minnesota,1365,Change Research,NA,NA,Change Research,953,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:18,NA,https://twitter.com/ChangePolls/status/1059564017641914368,general,Trooien,Jerry Trooien,IND,2
91539,56798,2018,Arizona,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Sinema,Kyrsten Sinema,DEM,47.3
91539,56798,2018,Arizona,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,McSally,Martha McSally,REP,46.4
91540,56799,2018,Florida,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Nelson,Bill Nelson,DEM,45.2
91540,56799,2018,Florida,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Scott,Rick Scott,REP,49.1
91544,56800,2018,Nevada,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Rosen,Jacky Rosen,DEM,45.8
91544,56800,2018,Nevada,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Heller,Dean Heller,REP,46.3
91534,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562237898055681,general,Baria,David Baria,DEM,40
91534,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562237898055681,general,Wicker,Roger F. Wicker,REP,48
91534,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562237898055681,general,Bedwell,Danny Bedwell,LIB,5
91534,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562237898055681,general,O'Hara,Shawn R. O'Hara,REF,3
91535,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562373772505088,general,Espy,Mike Espy,DEM,40
91535,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562373772505088,general,McDaniel,Chris McDaniel,REP,28
91535,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562373772505088,general,Hyde-Smith,Cindy Hyde-Smith,REP,27
91535,56806,2018,Mississippi,1365,Change Research,NA,NA,Change Research,1003,lv,lv,Online,U.S. Senate,2,Class II,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 17:17,NA,https://twitter.com/ChangePolls/status/1059562373772505088,general,Bartee,Tobey Bartee,DEM,1
91541,56807,2018,Indiana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Donnelly,Joe Donnelly,DEM,43.3
91541,56807,2018,Indiana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Braun,Mike Braun,REP,40.5
91542,56808,2018,Missouri,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,McCaskill,Claire McCaskill,DEM,44.4
91542,56808,2018,Missouri,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,600,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Hawley,Josh Hawley,REP,46.7
91553,56811,2018,Michigan,1365,Change Research,NA,NA,Change Research,880,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 18:59,NA,https://twitter.com/ChangePolls/status/1059563232539471872,general,Stabenow,Debbie Stabenow,DEM,49
91553,56811,2018,Michigan,1365,Change Research,NA,NA,Change Research,880,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 18:59,NA,https://twitter.com/ChangePolls/status/1059563232539471872,general,James,John James,REP,47
91553,56811,2018,Michigan,1365,Change Research,NA,NA,Change Research,880,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 18:59,NA,https://twitter.com/ChangePolls/status/1059563232539471872,general,Huffman,George E. Huffman,UST,1
91553,56811,2018,Michigan,1365,Change Research,NA,NA,Change Research,880,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 18:59,NA,https://twitter.com/ChangePolls/status/1059563232539471872,general,Squier,Marcia Squier,GRE,1
91553,56811,2018,Michigan,1365,Change Research,NA,NA,Change Research,880,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 18:59,NA,https://twitter.com/ChangePolls/status/1059563232539471872,general,Wilhelm,John Howard Wilhelm,NLP,1
91573,56818,2018,Ohio,1365,Change Research,NA,NA,Change Research,923,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/6/18 08:34,NA,https://twitter.com/ChangePolls/status/1059297413465141248,general,Brown,Sherrod Brown,DEM,53
91573,56818,2018,Ohio,1365,Change Research,NA,NA,Change Research,923,lv,lv,Online,U.S. Senate,0,Class I,11/2/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/6/18 08:34,NA,https://twitter.com/ChangePolls/status/1059297413465141248,general,Renacci,Jim Renacci,REP,43
91491,56778,2018,Nevada,1102,Emerson College,NA,NA,Emerson College,1197,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/1/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 10:03,NA,https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,general,Rosen,Jacky Rosen,DEM,49.1
91491,56778,2018,Nevada,1102,Emerson College,NA,NA,Emerson College,1197,lv,lv,IVR/Online,U.S. Senate,0,Class I,11/1/18,11/4/18,NA,FALSE,NA,NA,FALSE,FALSE,11/5/18 10:03,NA,https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,general,Heller,Dean Heller,REP,44.6
91543,56809,2018,Montana,1416,Harris Interactive,747,Auto Alliance,Harris Interactive,500,lv,lv,Online,U.S. Senate,0,Class I,10/31/18,11/4/18,NA,FALSE,NA,TRUE,FALSE,FALSE,11/5/18 17:18,NA,https://www.alliancenrfpoll.com/,general,Tester,Jon Tester,DEM,48.5
